id,definitionId,set,dots,slot,tier,level,locked,rerolledCount,equipped,source,assignedTo,primaryStat,primaryValue,primaryValueRaw,primaryRolls,primaryRawRolls,secondary1Stat,secondary1Value,secondary1ValueRaw,secondary1Rolls,secondary1RawRolls,secondary2Stat,secondary2Value,secondary2ValueRaw,secondary2Rolls,secondary2RawRolls,secondary3Stat,secondary3Value,secondary3ValueRaw,secondary3Rolls,secondary3RawRolls,secondary4Stat,secondary4Value,secondary4ValueRaw,secondary4Rolls,secondary4RawRolls,tierName,secondaryRollsTotal,secondaryRollsMaxAtTier,secondaryRollsRemainingAtTier,modQuality,modValue,speedQuality,potentialCeiling,potentialGain,projected6EQuality,nextInvestment,calibrationAttemptsMax,calibrationAttemptsUsed,calibrationAttemptsRemaining,calibrationNextCost,fitScore,primaryFit,secondaryFit,setFit,fitTarget,characterFit,recommendedAction,reason,replacementGain,replacesModId,chainStatus,patchOwner,patchOwnerName,patchSlot,chainId,chainStep,chainLength,chainPath,accountGain,optimizerTarget,optimizerScore,optimizerTotalScore,optimizerBaseScore,optimizerSetBonusScore,optimizerCurrentScore,optimizerGain,optimizerSource,optimizerCandidate,optimizerModScore,optimizerFullBuildGain,optimizerFullBuildSetBonus,chainGain
KJZqcEEoQ5uLrqppMaIrpQ,752,Potency,5,Arrow,4,15,False,0,True,POSTAĆ: C3POLEGENDARY,pM9oOUHqQReNsQRXGGZYuQ,Speed,30,300000,0,,Health %,2.46%,246,3,572|957|934,Defense,6,60000,1,639450,Tenacity %,2.2%,220,1,2205,Critical Chance %,3.45%,345,2,2203|1250,B,7,7,0,100.0,47.1,0.0,47.1,0,0.0,slice,0,0,0,0,35.2,95.1,4.5,88.2,JARJARBINKS,CANDIDATE,KEEP,wartość secondary zbyt niska,0.0,,,,,,,,,,,,,,,,,,,,,,,
O20953XqQtCGFl6Nod1Jog,752,Potency,5,Arrow,2,15,False,0,True,POSTAĆ: BISTAN,FVzu8XndQMWZzCUIC0DyKA,Speed,30,300000,0,,Defense,9,90000,1,910861,Offense,81,810000,2,4349328|3672852,Potency %,1.61%,161,1,1617,Health %,0.86%,86,1,866,D,5,5,0,100.0,60.8,0.0,60.8,0,0.0,slice,0,0,0,0,45.4,95.1,20.2,88.2,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
OWNxIPApQjKEI-9cHr1Uhw,752,Potency,5,Arrow,2,15,False,0,True,POSTAĆ: NUTEGUNRAY,PFR4VQ6bQe2yWvcte7x62w,Speed,30,300000,0,,Health %,0.89%,89,1,894,Potency %,1.71%,171,1,1713,Offense,69,690000,2,2464908|4421376,Offense %,0.42%,42,1,420,D,5,5,0,100.0,72.4,0.0,72.4,0,0.0,slice,0,0,0,0,41.3,95.1,13.9,88.2,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
_7tCfXyGQcStpPJuXOQzgw,752,Potency,5,Arrow,1,15,False,0,True,POSTAĆ: TUSKENSHAMAN,1m0dzfmrT_K8tP3jnyE1JA,Speed,30,300000,0,,Health,291,2910000,1,29170516,Critical Chance %,1.92%,192,1,1926,Defense %,1.43%,143,1,1431,Offense,32,320000,1,3113340,E,4,4,0,100.0,49.2,0.0,49.2,0,0.0,slice,0,0,0,0,43.1,95.1,16.7,88.2,JARJARBINKS,CANDIDATE,KEEP,wartość secondary zbyt niska,0.0,,,,,,,,,,,,,,,,,,,,,,,
cO9WGQ_aSvGGSgZxkfW4NQ,752,Potency,5,Arrow,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Protection,551,5510000,1,55172605,Tenacity %,1.57%,157,1,1577,Speed,5,50000,1,580710,Defense %,1%,100,1,1004,E,4,4,0,100.0,55.0,83.3,55.0,0,0.0,slice,0,0,0,0,35.6,0.0,34.3,88.2,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
e-d7KUoVTECIh_kP6ZQLMQ,752,Potency,5,Arrow,2,15,False,0,True,POSTAĆ: DARTHSIDIOUS,GmfB36zGSFiJfT9Uc_4R7g,Speed,30,300000,0,,Defense,14,140000,2,910420|561981,Offense,44,440000,1,4370076,Health %,0.74%,74,1,743,Defense %,0.94%,94,1,945,D,5,5,0,100.0,52.8,0.0,52.8,0,0.0,slice,0,0,0,0,44.9,95.1,19.5,88.2,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
ksEMMbm4TLSSnpSzW-L6_g,752,Potency,5,Arrow,3,15,False,0,True,POSTAĆ: B2SUPERBATTLEDROID,GH4NR0ZxSSC_msZ_Rteadg,Critical Avoidance %,24%,2400,0,,Offense %,0.88%,88,2,436|449,Critical Chance %,1.34%,134,1,1345,Defense %,2.53%,253,2,1631|905,Speed,5,50000,1,523260,C,6,6,0,100.0,65.5,83.3,65.5,0,0.0,slice,0,0,0,0,24.1,0.0,16.7,88.2,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
n89exxmkSCGHuTeBVVGRmQ,752,Potency,5,Arrow,1,15,False,0,True,POSTAĆ: FIRSTORDEROFFICERMALE,ogMbke6zQ4yH_trrtMP3tw,Speed,30,300000,0,,Defense %,0.9%,90,1,903,Offense,37,370000,1,3649140,Offense %,0.45%,45,1,459,Health %,0.64%,64,1,649,E,4,4,0,100.0,72.0,0.0,72.0,0,0.0,slice,0,0,0,0,37.9,95.1,8.7,88.2,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
nWwHTIPNR6WTX7NVaOG6JA,752,Potency,5,Arrow,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Offense,26,260000,1,2540376,Speed,5,50000,1,569820,Protection,710,7100000,1,71086901,Protection %,2.09%,209,1,2097,E,4,4,0,100.0,75.0,83.3,75.0,0,0.0,slice,0,0,0,0,46.9,0.0,51.8,88.2,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
y1Ng9NwnQte08jJttvERSg,752,Potency,5,Arrow,3,15,False,0,True,POSTAĆ: T3_M4,JjJ2-au6STuNxPqAaXFFTg,Speed,30,300000,0,,Offense %,0.88%,88,2,343|540,Critical Chance %,3.88%,388,2,1762|2123,Protection %,1.53%,153,1,1536,Defense,7,70000,1,764155,C,6,6,0,100.0,56.3,0.0,56.3,0,0.0,slice,0,0,0,0,39.5,95.1,11.1,88.2,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
zFuOG8xdQgW4vnSHOV2F0g,752,Potency,5,Arrow,1,15,False,0,True,POSTAĆ: GARSAXON,QZn6SLwUQ9iwlQD3Kn-yHA,Speed,30,300000,0,,Defense %,1.55%,155,1,1550,Critical Chance %,2.17%,217,1,2170,Health %,1.11%,111,1,1116,Offense %,0.47%,47,1,470,E,4,4,0,100.0,57.8,0.0,57.8,0,0.0,slice,0,0,0,0,32.3,95.1,0.0,88.2,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
YiJr4tpISH633zgLakeDFw,752,Potency,5,Arrow,2,9,False,0,False,MAGAZYN,,Health %,3.63%,363,0,,Offense,40,400000,1,3993876,Defense,4,40000,1,492891,Tenacity %,2.03%,203,1,2038,Speed,5,50000,1,500700,D,4,5,1,100.0,61.5,83.3,69.2,7.7,0.0,upgrade,0,0,0,0,40.2,0.0,41.5,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
1mwRwTVbR3qYbi--7-RDKA,752,Potency,5,Arrow,4,1,True,0,True,POSTAĆ: TEEBO,7pB0l96bRK-HaMexDVMrTg,Speed,4,40000,0,,Health,256,2560000,1,25683855,Protection,698,6980000,1,69890837,Defense,6,60000,1,610246,,,,0,,B,3,7,4,100.0,43.3,0.0,46.0,2.7,0.0,upgrade,0,0,0,0,54.1,95.1,33.6,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
5sdeUHeKSd6-hXX9CwLSFg,752,Potency,5,Arrow,3,1,False,0,False,MAGAZYN,,Critical Avoidance %,3%,300,0,,Critical Chance %,1.89%,189,1,1898,Speed,5,50000,1,545550,,,,0,,,,,0,,C,2,6,4,100.0,62.5,83.3,87.5,25.0,0.0,upgrade,0,0,0,0,45.7,0.0,50.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
A5peSMm5Q32mjohdpXkimQ,752,Potency,5,Arrow,4,1,False,0,False,MAGAZYN,,Offense %,0.63%,63,0,,Defense,8,80000,1,862498,Protection,650,6500000,1,65085816,Speed,5,50000,1,541770,,,,0,,B,3,7,4,100.0,60.7,83.3,83.1,22.5,0.0,upgrade,0,0,0,0,49.8,0.0,56.2,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
CmVIBXgzREGuhDj_3Nb6oA,752,Potency,5,Arrow,1,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,32.3,95.1,0.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
EkwRlQK3SyGWuUcef7Bw4g,752,Potency,5,Arrow,2,1,False,0,False,MAGAZYN,,Health %,0.63%,63,0,,Speed,5,50000,1,533370,,,,0,,,,,0,,,,,0,,D,1,5,4,100.0,100.0,83.3,100.0,0,0.0,upgrade,0,0,0,0,78.2,0.0,100.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
EwmalbGCRCmKN1-9oCl2CA,752,Potency,5,Arrow,5,1,False,0,False,MAGAZYN,,Offense %,0.63%,63,0,,Speed,5,50000,1,598560,Critical Chance %,1.28%,128,1,1285,Tenacity %,1.25%,125,1,1251,Defense %,1%,100,1,1005,A,4,8,4,100.0,49.2,83.3,74.6,25.4,27.3,upgrade,0,0,0,0,29.5,0.0,25.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
FGSGbw0cTvilKzpYmYVxjQ,752,Potency,5,Arrow,5,1,False,0,False,MAGAZYN,,Health %,0.63%,63,0,,Critical Chance %,1.28%,128,1,1284,Speed,5,50000,1,516480,Defense %,1.54%,154,1,1540,Defense,7,70000,1,764351,A,4,8,4,100.0,50.2,83.3,75.1,24.9,51.1,upgrade,0,0,0,0,34.6,0.0,32.8,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
IDd0KvTMRnihaaM3-yzJFg,752,Potency,5,Arrow,4,1,False,0,False,MAGAZYN,,Protection %,2.5%,250,0,,Critical Chance %,2.2%,220,1,2203,Speed,5,50000,1,501570,Protection,532,5320000,1,53295449,,,,0,,B,3,7,4,100.0,57.7,83.3,81.9,24.2,0.0,upgrade,0,0,0,0,43.0,0.0,45.8,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
OVWB4FD_SGqDnSgjgpAxUw,752,Potency,5,Arrow,2,1,False,0,True,POSTAĆ: POE,UUEWhpzxRHSHN7A30aRySg,Speed,4,40000,0,,Tenacity %,1.7%,170,1,1703,,,,0,,,,,0,,,,,0,,D,1,5,4,100.0,30.0,0.0,30.0,0,0.0,upgrade,0,0,0,0,32.3,95.1,0.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
RfY6fPxxRom1KKj4Vq8w-A,752,Potency,5,Arrow,1,1,False,0,True,POSTAĆ: NIGHTSISTERSPIRIT,GcY6vIpnS8W6GE0IWWNSMg,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,32.3,95.1,0.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
bSSKGUuBQ0aZPnrkEu_8SA,752,Potency,5,Arrow,4,1,False,0,True,POSTAĆ: OLDBENKENOBI,MoOuSI5CQjSQr9fw_QqA2A,Speed,4,40000,0,,Protection %,1.63%,163,1,1637,Potency %,2.15%,215,1,2157,Health %,0.89%,89,1,899,,,,0,,B,3,7,4,100.0,58.7,0.0,66.3,7.6,0.0,upgrade,0,0,0,0,39.9,95.1,11.7,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
dEiON4RMSB-KKdT0Xq7-9Q,752,Potency,5,Arrow,1,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,32.3,95.1,0.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
defyqImiRSetve6bj9hXUw,752,Potency,5,Arrow,5,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,Health,363,3630000,1,36330279,Potency %,2.03%,203,1,2039,Defense %,1.38%,138,1,1386,Health %,1.1%,110,1,1101,A,4,8,4,100.0,49.0,0.0,60.5,11.5,76.9,upgrade,0,0,0,0,37.5,95.1,8.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
hkEzw2ogT-WFq1xIAfXkTA,752,Potency,5,Arrow,1,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,32.3,95.1,0.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
hnLTCMOJR0-IlyePWyCQKQ,752,Potency,5,Arrow,5,1,False,0,False,MAGAZYN,,Health %,0.63%,63,0,,Offense %,0.28%,28,1,282,Speed,5,50000,1,536460,Offense,38,380000,1,3724608,Potency %,2%,200,1,2002,A,4,8,4,100.0,77.0,83.3,88.5,11.5,52.8,upgrade,0,0,0,0,35.1,0.0,33.7,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
hpzBkgAGRMyiaVeLeP6sXA,752,Potency,5,Arrow,5,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,Protection %,1.77%,177,1,1774,Defense,6,60000,1,668899,Offense,33,330000,1,3254472,Tenacity %,1.34%,134,1,1340,A,4,8,4,100.0,54.0,0.0,68.0,14.0,35.9,upgrade,0,0,0,0,48.7,95.1,25.3,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
icie9L48Q22QHQcChry8QA,752,Potency,5,Arrow,1,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,32.3,95.1,0.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
lhzQQYCiTNyiT1OOcK6weA,752,Potency,5,Arrow,1,1,False,0,True,POSTAĆ: BOUSHH,BjneizhDSs6Mt1ltvIoDiw,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,32.3,95.1,0.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
nCXhJU_HQjm46ENBza_qOQ,752,Potency,5,Arrow,5,1,False,0,False,MAGAZYN,,Speed,4,40000,0,,Protection,419,4190000,1,41920382,Potency %,1.35%,135,1,1359,Critical Chance %,1.82%,182,1,1828,Health %,0.99%,99,1,990,A,4,8,4,100.0,44.8,0.0,58.4,13.6,39.7,upgrade,0,0,0,0,38.3,95.1,9.3,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
uAwKOqz7RsKG1YHktLMa7A,752,Potency,5,Arrow,3,1,False,0,True,POSTAĆ: IMPERIALPROBEDROID,UYmgTdouSrS8VboRIomrtw,Speed,4,40000,0,,Defense %,1.13%,113,1,1139,Tenacity %,1.51%,151,1,1511,,,,0,,,,,0,,C,2,6,4,100.0,36.0,0.0,40.0,4.0,0.0,upgrade,0,0,0,0,32.3,95.1,0.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
wgJn6NmHRgqoVKGdmITnhg,752,Potency,5,Arrow,5,1,False,0,True,POSTAĆ: MOTHERTALZIN,-6RSWKS_Qt-i4AoohGXimA,Speed,4,40000,0,,Health,321,3210000,1,32117141,Defense %,0.9%,90,1,903,Tenacity %,1.17%,117,1,1178,Offense %,0.49%,49,1,491,A,4,8,4,100.0,53.0,0.0,72.5,19.5,33.4,upgrade,0,0,0,0,37.5,95.1,8.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
y4VzE3CSRZKgaLd2lkuoRA,752,Potency,5,Arrow,1,1,False,0,True,POSTAĆ: RESISTANCEPILOT,Z6ZsQzmNQsy8cyZcSNKuTQ,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,32.3,95.1,0.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
yDxHOQweRjyTPNfXSZCgBQ,752,Potency,5,Arrow,4,1,False,0,True,POSTAĆ: DISGUISEDCLONETROOPER,a0jCiVupS9u2cch-0qWa1w,Speed,4,40000,0,,Defense %,1%,100,1,1004,Critical Chance %,1.29%,129,1,1297,Tenacity %,1.54%,154,1,1548,,,,0,,B,3,7,4,100.0,32.3,0.0,37.9,5.5,0.0,upgrade,0,0,0,0,32.3,95.1,0.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
yhUCoqkuSnGoINih91zcFg,752,Potency,5,Arrow,1,1,False,0,True,POSTAĆ: IMPERIALSUPERCOMMANDO,glyFbUVxTVOa7YXvUXfgsQ,Speed,4,40000,0,,,,,0,,,,,0,,,,,0,,,,,0,,E,0,4,4,0.0,0.0,0.0,0.0,0,0.0,upgrade,0,0,0,0,32.3,95.1,0.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
1A0LqZWGT4WExuQhAk9g1g,755,Potency,5,Circle,1,15,True,0,True,POSTAĆ: TEEBO,7pB0l96bRK-HaMexDVMrTg,Protection %,23.5%,2350,0,,Speed,5,50000,1,587550,Tenacity %,1.7%,170,1,1703,Offense,26,260000,1,2549268,Potency %,1.37%,137,1,1376,E,4,4,0,100.0,61.5,83.3,61.5,0,0.0,slice,0,0,0,0,35.1,0.0,33.7,88.2,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
E3oecnaURVq1ZIB-mlezKQ,755,Potency,5,Circle,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Speed,5,50000,1,566520,Offense %,0.31%,31,1,311,Protection,681,6810000,1,68134118,Health,252,2520000,1,25283114,E,4,4,0,100.0,72.0,83.3,72.0,0,0.0,slice,0,0,0,0,40.8,0.0,42.4,88.2,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
McZV18ldTq61jwx1-FAaEw,755,Potency,5,Circle,5,15,False,0,True,POSTAĆ: EPIXPOE,ftvNe6HXQwSotp8ykhi1eA,Health %,5.88%,588,0,,Offense %,1.25%,125,3,329|369|555,Protection,2109,21090000,3,45952945|82582405|82461968,Protection %,1.62%,162,1,1625,Speed,5,50000,1,513390,A,8,8,0,100.0,73.8,83.3,73.8,0,57.8,6-dot,0,0,0,0,33.3,0.0,30.9,88.2,JARJARBINKS,CANDIDATE,SLICE_6E,5A ma wystarczającą wartość lub dopasowanie do postaci,0.0,,,,,,,,,,,,,,,,,,,,,,,
_TxuPm4zQlyNo02qvTYQ4w,755,Potency,5,Circle,1,15,False,0,True,POSTAĆ: ZAMWESELL,Nbq45D5tRcWX3Sq3C2ALRQ,Protection %,23.5%,2350,0,,Defense %,0.85%,85,1,858,Speed,5,50000,1,505380,Offense %,0.48%,48,1,486,Offense,30,300000,1,2989536,E,4,4,0,100.0,79.0,83.3,79.0,0,0.0,slice,0,0,0,0,35.1,0.0,33.7,88.2,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
hPGzjctdTjG8azVwO0NoYw,755,Potency,5,Circle,3,15,False,0,True,POSTAĆ: B2SUPERBATTLEDROID,GH4NR0ZxSSC_msZ_Rteadg,Protection %,23.5%,2350,0,,Tenacity %,1.5%,150,1,1506,Health %,1.89%,189,2,1121|769,Speed,11,110000,2,589500|544680,Protection,731,7310000,1,73117718,C,6,6,0,100.0,70.3,91.7,70.3,0,0.0,slice,0,0,0,0,38.9,0.0,39.6,88.2,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
rjc6GFMgQhObwy96iD42QQ,755,Potency,5,Circle,1,15,False,0,True,POSTAĆ: CORUSCANTUNDERWORLDPOLICE,l4W95yMkRci4SwS5eE2Fqw,Health %,5.88%,588,0,,Speed,5,50000,1,562020,Protection %,1.99%,199,1,1991,Health,358,3580000,1,35858819,Defense %,1.05%,105,1,1053,E,4,4,0,100.0,65.0,83.3,65.0,0,0.0,slice,0,0,0,0,40.4,0.0,41.8,88.2,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
sDidG1lDSM6KmzBeeKwKng,755,Potency,5,Circle,1,15,False,0,True,POSTAĆ: SCOUTTROOPER_V3,EwvhlHGbS_a4Gk-O1KIWgg,Protection %,23.5%,2350,0,,Tenacity %,1.89%,189,1,1899,Speed,5,50000,1,500640,Offense %,0.47%,47,1,470,Defense %,0.92%,92,1,921,E,4,4,0,100.0,66.0,83.3,66.0,0,0.0,slice,0,0,0,0,29.5,0.0,25.0,88.2,JARJARBINKS,CANDIDATE,SLICE,wartość moda lub dopasowanie do postaci uzasadnia kolejny roll,0.0,,,,,,,,,,,,,,,,,,,,,,,
tER44FKRRtq2ZwPhtrH6JA,755,Potency,5,Circle,1,15,False,0,False,MAGAZYN,,Health %,5.88%,588,0,,Health,360,3600000,1,36036688,Speed,5,50000,1,580560,Protection,766,7660000,1,76676839,Tenacity %,1.61%,161,1,1611,E,4,4,0,100.0,56.5,83.3,56.5,0,0.0,slice,0,0,0,0,40.8,0.0,42.4,88.2,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
v_DsWx_8QaOLRX9FrePfYQ,755,Potency,5,Circle,5,15,False,0,True,POSTAĆ: JARJARBINKS,xD7HYU-mSqOMqbg1Rllnug,Protection %,23.5%,2350,0,,Critical Chance %,1.16%,116,1,1162,Health %,0.78%,78,1,785,Potency %,3.12%,312,2,1714|1407,Speed,15,150000,4,306810|329160|497880|403530,A,8,8,0,100.0,70.6,62.5,70.6,0,27.4,6-dot,0,0,0,0,45.7,0.0,50.0,88.2,JARJARBINKS,TARGET,SLICE_6E,5A ma wystarczającą wartość lub dopasowanie do postaci,0.0,,,,,,,,,,,,,,,,,,,,,,,
y3itIHIrSQ66Nq1bKpFA_w,755,Potency,5,Circle,1,15,False,0,True,POSTAĆ: BADBATCHTECH,nNIk-ArfQOGjLeDwoFLmaA,Protection %,23.5%,2350,0,,Critical Chance %,1.67%,167,1,1671,Health,356,3560000,1,35618803,Protection,611,6110000,1,61194455,Speed,5,50000,1,566340,E,4,4,0,100.0,55.2,83.3,55.2,0,0.0,slice,0,0,0,0,40.8,0.0,42.4,88.2,JARJARBINKS,CANDIDATE,KEEP,obserwuj przed wydaniem materiałów,0.0,,,,,,,,,,,,,,,,,,,,,,,
ZkJucJjmSxyKEt4cahdI5g,755,Potency,5,Circle,2,9,False,0,True,POSTAĆ: BISTAN,FVzu8XndQMWZzCUIC0DyKA,Protection %,14.5%,1450,0,,Defense,5,50000,1,568694,Potency %,1.24%,124,1,1242,Health,286,2860000,1,28688341,Offense %,0.44%,44,1,441,D,4,5,1,100.0,52.0,0.0,60.0,8.0,0.0,upgrade,0,0,0,0,23.5,0.0,15.9,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
bhYmanbBTDKTUsWGi-nyGQ,755,Potency,5,Circle,3,6,False,0,True,POSTAĆ: COUNTDOOKU,3FSz0CMSTUerWQQH0wxk5A,Protection %,10%,1000,0,,Critical Chance %,2.1%,210,1,2100,Protection,458,4580000,1,45803437,Speed,5,50000,1,540630,Offense %,0.53%,53,1,534,C,4,6,2,100.0,66.2,83.3,77.5,11.3,0.0,upgrade,0,0,0,0,35.6,0.0,34.3,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
m9oO7nl8RTyIO5_2Ukpj1w,755,Potency,5,Circle,3,6,False,0,True,POSTAĆ: POE,UUEWhpzxRHSHN7A30aRySg,Protection %,10%,1000,0,,Critical Chance %,2.24%,224,1,2246,Potency %,1.81%,181,1,1813,Health,243,2430000,1,24368053,Speed,5,50000,1,519780,C,4,6,2,100.0,51.7,83.3,67.8,16.1,0.0,upgrade,0,0,0,0,34.7,0.0,33.0,88.2,JARJARBINKS,CANDIDATE,UPGRADE,nieujawnione wszystkie secondary,0.0,,,,,,,,,,,,,,,,,,,,,,,
