id,definitionId,set,dots,slot,tier,level,locked,rerolledCount,equipped,source,assignedTo,primaryStat,primaryValue,primaryValueRaw,primaryRolls,primaryRawRolls,secondary1Stat,secondary1Value,secondary1ValueRaw,secondary1Rolls,secondary1RawRolls,secondary2Stat,secondary2Value,secondary2ValueRaw,secondary2Rolls,secondary2RawRolls,secondary3Stat,secondary3Value,secondary3ValueRaw,secondary3Rolls,secondary3RawRolls,secondary4Stat,secondary4Value,secondary4ValueRaw,secondary4Rolls,secondary4RawRolls
IIi3XyR3Qyy9bO_LfbbLKg,453,Speed,5,Diamond,5,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Offense,137,137,2,621|757,Critical Avoidance %,0.81%,810000,2,4109700|3904500,Tenacity %,0.08%,80000,1,885283,Offense %,0.12%,120000,3,548280|400260|340410
K3uRnkAVQkeg9bMgnYiBgQ,453,Speed,5,Diamond,4,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Defense %,0.000499%,499,3,1339|1996|1658,Offense %,0.05%,50000,1,555600,Health,43,43,1,438,Health %,5.77%,5770000,2,30372739|27374682
LFmselPZQyqo8p5A7QDwhQ,453,Speed,5,Diamond,5,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Health,106,106,3,398|368|303,Potency %,0.000425%,425,2,2150|2102,Defense %,0.000199%,199,1,1999,Offense %,0.1%,100000,2,582210|474510
NKW_cxihQBOXvATbIVG7Qw,453,Speed,5,Diamond,5,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Critical Avoidance %,0.82%,820000,2,4499808|3684708,Tenacity %,0.1%,100000,2,501074|517342,Offense %,0.15%,150000,3,579240|543900|386310,Defense %,0.000149%,149,1,1490
O0mMT7YuTey_aesnVShEAw,453,Speed,5,Diamond,2,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Protection %,7.88%,7880000,1,78886235,Offense,73,73,1,736,Health,93,93,2,392|546,Offense %,0.05%,50000,1,525570
PBAjYRPqRPuqj8BCCUDybw,453,Speed,5,Diamond,4,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Offense %,0.05%,50000,1,523530,Potency %,0.000199%,199,1,1991,Critical Avoidance %,1.21%,1210000,3,3352512|4393104|4296660,Tenacity %,0.17%,170000,2,893270|901453
X6QBjmp5TxGWZSGkW9BU8g,453,Speed,5,Diamond,1,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Offense %,0.05%,50000,1,533010,Tenacity %,0.06%,60000,1,675661,Speed,186,186,1,1868,Defense %,0.000215%,215,1,2159
_BZke8O0ToCkyUQOQkQRkQ,453,Speed,5,Diamond,2,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Defense,149,149,1,1492,Defense %,0.000211%,211,1,2117,Critical Avoidance %,0.7%,700000,2,3403812|3556116,Offense %,0.05%,50000,1,599700
asXgShM2QYuYubPs7_e9nw,453,Speed,5,Diamond,3,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Defense,142,142,1,1424,Offense,111,111,1,1118,Tenacity %,0.17%,170000,2,845985|942858,Offense %,0.08%,80000,2,521490|306360
c_bR_GxwRsy3KlLe1OxHJQ,453,Speed,5,Diamond,1,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Defense,209,209,1,2095,Health,42,42,1,425,Offense %,0.05%,50000,1,549240,Speed,214,214,1,2147
gCVJoLbQQRihxi9hleDeZw,453,Speed,5,Diamond,5,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Potency %,0.000487%,487,3,1403|2090|1378,Defense %,0.00019%,190,1,1903,Critical Avoidance %,0.76%,760000,2,4292556|3289128,Offense %,0.1%,100000,2,509760|518910
hdUVJCd1QmOXklh2-kzyjg,453,Speed,5,Diamond,2,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Defense %,0.000294%,294,2,1396|1550,Defense,119,119,1,1198,Potency %,0.000143%,143,1,1437,Offense %,0.05%,50000,1,554580
mlW8nqDhSXCRaCqv2EWacw,453,Speed,5,Diamond,2,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Tenacity %,0.08%,80000,1,818006,Speed,404,404,2,1928|2111,Offense %,0.05%,50000,1,529950,Health %,4.04%,4040000,1,40440553
qgXV9DeWTfSa0uY6XWK6Xw,453,Speed,5,Diamond,4,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Defense %,0.000296%,296,2,1489|1472,Critical Avoidance %,0.4%,400000,1,3907236,Offense %,0.05%,50000,1,508890,Defense,505,505,3,1790|1903|1358
w8WEp_MeQP2g0BRdyHsnUA,453,Speed,5,Diamond,5,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Potency %,0.000389%,389,2,2104|1787,Offense %,0.11%,110000,2,597900|579150,Tenacity %,0.19%,190000,2,950110|973483,Offense,150,150,2,612|889
wsBKAoqDSK6FOoWBBcfX-w,453,Speed,5,Diamond,2,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Offense %,0.05%,50000,1,503730,Tenacity %,0.11%,110000,2,578151|529053,Speed,138,138,1,1387,Critical Avoidance %,0.37%,370000,1,3698844
zLUEOtxpQtCvu9bBeCcmXQ,453,Speed,5,Diamond,3,15,False,0,True,equippedStatMod,,Protection,1175,1175,0,,Offense %,0.05%,50000,1,558090,Offense,153,153,2,687|847,Defense %,0.000401%,401,2,2154|1858,Protection %,7.57%,7570000,1,75788097
0D6MlvxtTj-h_JhLtYpF_w,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Offense %,0.05%,50000,1,515580,Health,51,51,1,517,Tenacity %,0.05%,50000,1,512981,Health %,3.6%,3600000,1,36070976
B3dyvQxlQtaQvJxjUXmQKQ,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Speed,129,129,1,1293,Offense,98,98,1,984,Health %,2.62%,2620000,1,26236749,Offense %,0.05%,50000,1,506640
CrC7drQRQR6bwq-74hf7HA,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Offense %,0.05%,50000,1,573930,Tenacity %,0.06%,60000,1,605738,Defense,117,117,1,1176,Offense,56,56,1,568
HtsThih6TG-HGbMepcgWgQ,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Potency %,0.000167%,167,1,1678,Critical Avoidance %,0.33%,330000,1,3261996,Speed,224,224,1,2240,Protection %,6.24%,6240000,1,62469426
K4cy0uZzS92rtdRyN97ZHw,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Tenacity %,0.09%,90000,1,961282,Protection %,6.91%,6910000,1,69118379,Offense,104,104,1,1049,Offense %,0.05%,50000,1,534900
KPVhTEJZSueUo41X4HQNLw,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Tenacity %,0.08%,80000,1,839517,Speed,194,194,1,1948,Offense %,0.05%,50000,1,558840,Offense,58,58,1,589
LF3-ScriThWvHA23UaVq5Q,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Health,55,55,1,558,Offense %,0.05%,50000,1,548130,Critical Avoidance %,0.37%,370000,1,3635460,Health %,2.14%,2140000,1,21468574
SFmGW9aGSbaMO44HZPBA_w,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Protection %,4.18%,4180000,1,41824863,Offense,92,92,1,921,Offense %,0.04%,40000,1,417750,Health,50,50,1,507
WsSkLM8kTBqVRD7kepv69w,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Critical Avoidance %,0.24%,240000,1,2343384,Defense,213,213,1,2134,Health,36,36,1,364,Offense %,0.05%,50000,1,550800
__oVLFc-TdWuDkWbiEZGVQ,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Offense,71,71,1,715,Offense %,0.04%,40000,1,423600,Critical Avoidance %,0.32%,320000,1,3123372,Speed,172,172,1,1721
dDcKuQnPTR2hRutnr02wuA,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Critical Avoidance %,0.26%,260000,1,2565228,Offense,82,82,1,822,Offense %,0.05%,50000,1,503370,Protection %,5.64%,5640000,1,56455882
dnXFo2dLTAqLHn6RMHM60w,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Offense,59,59,1,596,Protection %,7.16%,7160000,1,71635097,Health %,2.54%,2540000,1,25456697,Offense %,0.05%,50000,1,592140
iIaTDvUJQHilh45Cq9UUsA,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Speed,175,175,1,1750,Health %,2.76%,2760000,1,27616841,Offense %,0.05%,50000,1,539460,Tenacity %,0.07%,70000,1,744261
mLYVl-g6T1mS-Ixrlr2Now,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Health,37,37,1,374,Defense,133,133,1,1334,Health %,4.19%,4190000,1,41992085,Offense %,0.05%,50000,1,567750
n7ZmC_bHRXSUmQJIZxj-7Q,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Potency %,0.000123%,123,1,1230,Offense %,0.04%,40000,1,488850,Protection %,7.95%,7950000,1,79542409,Health,41,41,1,410
pgAW6Z1iQjeyAN6FLakYkA,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Critical Avoidance %,0.34%,340000,1,3331080,Potency %,0.000156%,156,1,1563,Defense %,0.000128%,128,1,1289,Offense,86,86,1,861
qA94VuCBT1iblkAaAvu-lA,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Speed,172,172,1,1729,Offense %,0.05%,50000,1,591810,Offense,69,69,1,698,Health,36,36,1,363
qCIpADZFRXmw6fU1v1mOcw,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Health %,3.45%,3450000,1,34577305,Offense,67,67,1,678,Offense %,0.05%,50000,1,565890,Health,55,55,1,556
sPx3zjUbRsmvICHZIMif9Q,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Potency %,0.000221%,221,1,2210,Offense %,0.05%,50000,1,509910,Defense,178,178,1,1782,Offense,86,86,1,868
t5HBg5BNTzSaPQtz2C7-Eg,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Tenacity %,0.09%,90000,1,923307,Offense %,0.05%,50000,1,534900,Defense %,0.000125%,125,1,1253,Defense,205,205,1,2058
vwXxpy1vSI66u7RvqdqSeg,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Defense %,0.000157%,157,1,1579,Potency %,0.000195%,195,1,1951,Offense %,0.04%,40000,1,470730,Speed,146,146,1,1461
yQ3saPd6TlmX2WDkxUdXag,453,Speed,5,Diamond,1,12,False,0,True,equippedStatMod,,Protection,950,950,0,,Offense %,0.05%,50000,1,516150,Health %,3.61%,3610000,1,36143838,Critical Avoidance %,0.28%,280000,1,2707500,Protection %,8.21%,8210000,1,82158799
9CF-FEhPQSmwm0KhY2RR4g,453,Speed,5,Diamond,2,9,False,0,True,equippedStatMod,,Protection,725,725,0,,Offense,98,98,1,989,Defense,184,184,1,1841,Offense %,0.05%,50000,1,545100,Health %,2.42%,2420000,1,24218043
B0Uzl1LXQUy04d5AcI03Rw,453,Speed,5,Diamond,2,9,False,0,True,equippedStatMod,,Protection,725,725,0,,Defense %,0.000115%,115,1,1158,Health %,4.24%,4240000,1,42474260,Offense %,0.05%,50000,1,564450,Critical Avoidance %,0.26%,260000,1,2569104
GSj3UG0xS_KCi6Q-ME0Vpg,453,Speed,5,Diamond,2,9,False,0,True,equippedStatMod,,Protection,725,725,0,,Defense %,0.000207%,207,1,2078,Offense %,0.05%,50000,1,531150,Tenacity %,0.06%,60000,1,686441,Health,55,55,1,555
MHaBVvhAScWNAC7DiX2tQg,453,Speed,5,Diamond,2,9,False,0,True,equippedStatMod,,Protection,725,725,0,,Potency %,0.000124%,124,1,1249,Defense,183,183,1,1830,Health,43,43,1,430,Offense %,0.05%,50000,1,520170
Mtrow4i5S26CT-5BoqOdVQ,453,Speed,5,Diamond,2,9,False,0,True,equippedStatMod,,Protection,725,725,0,,Potency %,0.000141%,141,1,1416,Health %,4.12%,4120000,1,41231320,Speed,175,175,1,1757,Defense,179,179,1,1796
NVSAOKzpQIGGtIkOzPwNlg,453,Speed,5,Diamond,2,9,False,0,True,equippedStatMod,,Protection,725,725,0,,Health %,4.19%,4190000,1,41902079,Potency %,0.000146%,146,1,1467,Offense %,0.05%,50000,1,566760,Speed,198,198,1,1987
SvbBg5ACSoyP8qZXbXbfpg,453,Speed,5,Diamond,2,9,False,0,True,equippedStatMod,,Protection,725,725,0,,Tenacity %,0.07%,70000,1,702464,Critical Avoidance %,0.25%,250000,1,2486568,Offense %,0.05%,50000,1,551730,Potency %,0.000128%,128,1,1288
9veLDopySued0y4fbsT8CA,453,Speed,5,Diamond,3,6,False,0,True,equippedStatMod,,Protection,500,500,0,,Critical Avoidance %,0.34%,340000,1,3316260,Protection %,4.83%,4830000,1,48340920,Defense,127,127,1,1274,Offense,99,99,1,994
FoHdhKHrSvWFurxHQ5bf3w,453,Speed,5,Diamond,3,6,False,0,True,equippedStatMod,,Protection,500,500,0,,Defense %,0.000148%,148,1,1488,Critical Avoidance %,0.46%,460000,1,4506420,Potency %,0.000187%,187,1,1878,Health,54,54,1,540
fUJq4hLiSaCkLPw7dqNYtg,453,Speed,5,Diamond,3,6,False,0,True,equippedStatMod,,Protection,500,500,0,,Potency %,0.000147%,147,1,1474,Offense,67,67,1,671,Health,50,50,1,506,Offense %,0.05%,50000,1,506610
nrOkOmSHQGKTXqenPRbRJg,453,Speed,5,Diamond,3,6,False,0,True,equippedStatMod,,Protection,500,500,0,,Tenacity %,0.09%,90000,1,955990,Defense %,0.000188%,188,1,1888,Offense %,0.05%,50000,1,548790,Health,50,50,1,503
pzw5kI4KTAW-r55eIyMPlg,453,Speed,5,Diamond,3,6,False,0,True,equippedStatMod,,Protection,500,500,0,,Tenacity %,0.08%,80000,1,824425,Potency %,0.0002%,200,1,2001,Offense,103,103,1,1031,Critical Avoidance %,0.26%,260000,1,2508912
zOXESUw0Q8eABtjW7dQf_g,453,Speed,5,Diamond,3,6,False,0,True,equippedStatMod,,Protection,500,500,0,,Defense,126,126,1,1260,Offense,104,104,1,1047,Speed,176,176,1,1762,Potency %,0.000171%,171,1,1718
J6YP_i5OTBGVikCFe9sbLQ,453,Speed,5,Diamond,4,3,False,0,True,equippedStatMod,,Protection,275,275,0,,Critical Avoidance %,0.33%,330000,1,3222096,Protection %,4.92%,4920000,1,49254580,Defense %,0.000224%,224,1,2243,Offense %,0.04%,40000,1,449550
-BpZpFOAQG6AXN-2Kvh_5Q,453,Speed,5,Diamond,2,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Offense %,0.05%,50000,1,508740,,,,0,,,,,0,,,,,0,
0r0ZBWuFQpiwVXUaoYkl4Q,453,Speed,5,Diamond,5,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Defense %,0.000222%,222,1,2220,Defense,189,189,1,1898,Speed,197,197,1,1975,Offense %,0.05%,50000,1,518400
4BkCqKViSW64Wk3vIzrcmg,453,Speed,5,Diamond,4,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Offense,102,102,1,1026,Speed,209,209,1,2098,Offense %,0.05%,50000,1,530430,,,,0,
8el83rMtRp2wxJmJiPQKMw,453,Speed,5,Diamond,4,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Defense %,0.000135%,135,1,1353,Offense %,0.05%,50000,1,562980,Health,38,38,1,384,,,,0,
Qiyxb5sOSp-MsH1BChjaSQ,453,Speed,5,Diamond,3,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Defense %,0.000154%,154,1,1546,Offense %,0.05%,50000,1,519870,,,,0,,,,,0,
VAHJG81NTKiZN1gQ_ooG7Q,453,Speed,5,Diamond,5,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Offense %,0.05%,50000,1,530340,Speed,127,127,1,1278,Defense %,0.000142%,142,1,1421,Critical Avoidance %,0.37%,370000,1,3653928
cTIWf9fxQKif6xVIu3Ph4A,453,Speed,5,Diamond,3,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Offense %,0.05%,50000,1,588090,Health %,3.97%,3970000,1,39726934,,,,0,,,,,0,
uKkeMNd-Rr-_w6Vb4iVjnQ,453,Speed,5,Diamond,4,1,False,0,True,equippedStatMod,,Protection,125,125,0,,Health %,2.9%,2900000,1,29059080,Offense,65,65,1,658,Offense %,0.05%,50000,1,535650,,,,0,
1aw4wTHuSbi7e2XNpVWsIA,451,Speed,5,Square,1,15,False,0,True,equippedStatMod,,Health,588,588,0,,Health %,2.83%,2830000,1,28336889,Offense %,0.05%,50000,1,512190,Defense,205,205,1,2053,Protection %,5.14%,5140000,1,51493047
1d941hgOQs-pWcc-O19A6Q,451,Speed,5,Square,3,15,False,0,True,equippedStatMod,,Health,588,588,0,,Defense,529,529,3,1975|2114|1208,Offense %,0.05%,50000,1,537570,Offense,99,99,1,995,Health %,3.89%,3890000,1,38927595
38TiBWzaTtKHjuNJmD1QGQ,451,Speed,5,Square,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Offense %,0.08%,80000,2,521010|339720,Defense,331,331,2,1801|1510,Health %,8.52%,8520000,3,28420466|35359500|21442858,Protection,86,86,1,863
3TMSZ2raQzCDwOwU8VKd3w,451,Speed,5,Square,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Health %,6.7%,6700000,2,34133704|32871477,Offense %,0.12%,120000,3,565230|335670|357900,Offense,84,84,1,849,Defense %,0.000373%,373,2,1806|1928
8GBv9IWST-az7tJPClGcFQ,451,Speed,5,Square,2,15,False,0,True,equippedStatMod,,Health,588,588,0,,Defense,321,321,2,1970|1245,Health %,3.64%,3640000,1,36471717,Defense %,0.000155%,155,1,1553,Offense %,0.05%,50000,1,553860
9kEPghhTSV-NhjdgmQtJ9A,451,Speed,5,Square,4,15,False,0,True,equippedStatMod,,Health,588,588,0,,Health %,6.13%,6130000,2,23103683|38276123,Offense %,0.08%,80000,2,509700|324510,Defense %,0.000173%,173,1,1734,Tenacity %,0.12%,120000,2,679777|549829
D-h7kxYXTlubEICrP_K4_w,451,Speed,5,Square,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Critical Avoidance %,0.94%,940000,3,3259944|2767464|3273168,Offense %,0.05%,50000,1,506460,Potency %,0.000332%,332,2,1861|1459,Speed,299,299,2,1187|1806
HQHNmpBbT-expxkSZHqViw,451,Speed,5,Square,3,15,False,0,True,equippedStatMod,,Health,588,588,0,,Protection %,17.01%,17010000,3,57901126|62785054|49453924,Offense,82,82,1,825,Protection,167,167,1,1671,Offense %,0.05%,50000,1,591930
JoSLYKEOTsS3Mu-X8L_Axw,451,Speed,5,Square,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Offense %,0.15%,150000,3,535710|595620|448500,Speed,491,491,3,2215|1348|1347,Potency %,0.000224%,224,1,2246,Critical Avoidance %,0.25%,250000,1,2425008
OMbLk7bjQXiyk7cfOAia1g,451,Speed,5,Square,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Speed,513,513,3,1135|2054|1942,Protection,220,220,2,1291|915,Tenacity %,0.05%,50000,1,515333,Critical Avoidance %,0.68%,680000,2,2854332|3911568
R-iH2sjUQEuQf-_jKy4gFw,451,Speed,5,Square,2,15,False,0,True,equippedStatMod,,Health,588,588,0,,Defense %,0.000124%,124,1,1244,Critical Avoidance %,0.63%,630000,2,3296424|2912472,Offense %,0.05%,50000,1,511170,Speed,142,142,1,1428
TyVxS8e_SW2rWzgJBbMJFg,451,Speed,5,Square,2,15,False,0,True,equippedStatMod,,Health,588,588,0,,Protection,156,156,1,1563,Defense %,0.000322%,322,2,1713|1516,Tenacity %,0.07%,70000,1,798553,Offense %,0.05%,50000,1,576330
Y5opi31JTHCSwIgZqLFATA,451,Speed,5,Square,2,15,False,0,True,equippedStatMod,,Health,588,588,0,,Tenacity %,0.05%,50000,1,522242,Protection,108,108,1,1089,Defense,169,169,1,1698,Offense %,0.1%,100000,2,564510|504300
cFhwAxpTRCaB7aJGcEIkyA,451,Speed,5,Square,2,15,False,0,True,equippedStatMod,,Health,588,588,0,,Offense %,0.05%,50000,1,560490,Defense,214,214,1,2143,Tenacity %,0.13%,130000,2,571487|756462,Offense,75,75,1,752
eOvt-sR4Sv20rH1HCmzU_w,451,Speed,5,Square,3,15,False,0,True,equippedStatMod,,Health,588,588,0,,Offense %,0.08%,80000,2,516030|321450,Protection,130,130,1,1303,Defense %,0.000317%,317,2,1897|1277,Tenacity %,0.08%,80000,1,876904
ed4nOr7pQt2FGOQJ7H__2Q,451,Speed,5,Square,2,15,False,0,True,equippedStatMod,,Health,588,588,0,,Offense %,0.09%,90000,2,592170|309180,Potency %,0.000214%,214,1,2148,Offense,84,84,1,840,Protection,140,140,1,1406
iGlaXXxNRXWC-4m4JeLCbw,451,Speed,5,Square,4,15,False,0,True,equippedStatMod,,Health,588,588,0,,Offense %,0.05%,50000,1,595890,Offense,64,64,1,641,Defense,316,316,2,1236|1932,Defense %,0.000495%,495,3,1181|1982|1788
iagWqv--RESsZgbUuQ1pDw,451,Speed,5,Square,4,15,False,0,True,equippedStatMod,,Health,588,588,0,,Defense %,0.00042%,420,2,2065|2142,Critical Avoidance %,0.77%,770000,2,3319452|4283892,Offense %,0.05%,50000,1,505980,Offense,145,145,2,575|880
rG5FSNDmQbmyE66tNQt8GA,451,Speed,5,Square,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Speed,395,395,2,1964|1991,Offense,57,57,1,574,Potency %,0.000559%,559,3,2066|1923|1609,Offense %,0.08%,80000,2,504120|355980
shOyYqGwSdmjeL178zLl3w,451,Speed,5,Square,2,15,False,0,True,equippedStatMod,,Health,588,588,0,,Potency %,0.000403%,403,2,1863|2176,Offense %,0.05%,50000,1,565290,Defense %,0.000148%,148,1,1486,Speed,180,180,1,1804
w8m2BkmrSzGkTGZWRK2-9w,451,Speed,5,Square,5,15,False,0,True,equippedStatMod,,Health,588,588,0,,Offense,58,58,1,584,Health %,5.92%,5920000,2,29316240|29901279,Tenacity %,0.17%,170000,2,919240|858284,Offense %,0.12%,120000,3,495450|317850|484440
-3USVK8GTDGnHKHD4kpmNg,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Offense %,0.05%,50000,1,500310,Health %,2.33%,2330000,1,23350128,Offense,83,83,1,830,Defense,136,136,1,1364
7qputqZzSq6OufKtkQr9pQ,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Offense %,0.05%,50000,1,589560,Health %,2.49%,2490000,1,24901660,Potency %,0.00015%,150,1,1505,Tenacity %,0.09%,90000,1,952168
Adv4_yxITfiVh6XJnKEf0w,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Health %,3.86%,3860000,1,38659720,Potency %,0.000153%,153,1,1531,Defense %,0.000146%,146,1,1469,Offense %,0.05%,50000,1,597030
F-kJMOMhRzaJfOmMrzyfUA,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Offense %,0.03%,30000,1,384030,Offense,79,79,1,796,Critical Avoidance %,0.44%,440000,1,4385124,Protection %,4.67%,4670000,1,46700485
N85dOwgOSOyycn9dJ_aSyA,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Offense %,0.04%,40000,1,411720,Defense %,0.000223%,223,1,2234,Critical Avoidance %,0.43%,430000,1,4277052,Speed,173,173,1,1738
On8kLCbyS6ivxd9M8lQLGQ,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Offense,70,70,1,701,Defense,152,152,1,1521,Defense %,0.000211%,211,1,2113,Offense %,0.04%,40000,1,433020
QIAZ_IX7RA2YQX69ICsnDQ,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Offense,98,98,1,982,Offense %,0.05%,50000,1,562410,Protection,136,136,1,1363,Defense %,0.000189%,189,1,1892
TZO9wKFDRk60JUmY0UZOTA,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Protection,150,150,1,1503,Offense,93,93,1,938,Potency %,0.000178%,178,1,1786,Health %,4.09%,4090000,1,40984875
X-D5AdU4QTGgpdP9z6yEvQ,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Tenacity %,0.09%,90000,1,973924,Offense %,0.03%,30000,1,389280,Protection,101,101,1,1017,Speed,161,161,1,1615
c5RGMBqnRkC3_tC7mD2dNQ,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Offense,93,93,1,933,Offense %,0.05%,50000,1,516690,Critical Avoidance %,0.24%,240000,1,2369832,Potency %,0.000122%,122,1,1221
c9HEbzhTRGOHHz7fE7yiWw,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Protection %,7.68%,7680000,1,76822194,Offense %,0.05%,50000,1,579210,Defense %,0.000186%,186,1,1861,Protection,141,141,1,1416
d8aeT7SRTR2YWGzUiwWgnQ,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Offense %,0.05%,50000,1,593610,Offense,91,91,1,910,Protection,165,165,1,1654,Health %,3.84%,3840000,1,38415418
maYuQTYvTIGW_W4Jc2tIHg,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Protection,89,89,1,894,Offense %,0.05%,50000,1,549240,Defense %,0.000143%,143,1,1430,Potency %,0.000151%,151,1,1515
mvq43pG9SS6RkgTVxyBtVg,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Speed,169,169,1,1695,Critical Avoidance %,0.26%,260000,1,2517348,Defense,183,183,1,1834,Offense %,0.05%,50000,1,504600
oJaprM3uQnq4hGCpEoU8CQ,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Speed,134,134,1,1346,Offense %,0.05%,50000,1,547410,Protection %,5.02%,5020000,1,50222229,Tenacity %,0.06%,60000,1,624603
p1BDuHx8RDCCC_z90R7-tA,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Critical Avoidance %,0.33%,330000,1,3257892,Offense %,0.05%,50000,1,507120,Health %,3.5%,3500000,1,35042336,Offense,101,101,1,1017
xQ76kbsySm-cBt9uhFgXbw,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Health %,3.34%,3340000,1,33432943,Offense,92,92,1,929,Protection %,5.33%,5330000,1,53361897,Offense %,0.04%,40000,1,435630
zbwzMyJQTKesDcl3-XdCPg,451,Speed,5,Square,1,12,False,0,True,equippedStatMod,,Health,475,475,0,,Speed,196,196,1,1966,Critical Avoidance %,0.38%,380000,1,3780924,Protection,113,113,1,1137,Offense %,0.05%,50000,1,566010
2zTvl2kbSpyHMBY24xaEeA,451,Speed,5,Square,2,9,False,0,True,equippedStatMod,,Health,363,363,0,,Protection,131,131,1,1313,Offense %,0.05%,50000,1,522360,Offense,80,80,1,800,Potency %,0.000162%,162,1,1622
5ytDIRkKRoeRoAV4SIe0Hg,451,Speed,5,Square,2,9,False,0,True,equippedStatMod,,Health,363,363,0,,Protection,162,162,1,1623,Critical Avoidance %,0.28%,280000,1,2739876,Defense,116,116,1,1169,Offense %,0.05%,50000,1,503970
